IMO,VesselName,VesselClass,ReferenceDate,StartDate,EndDate,QuantityKiloBarrels,Area,RunDate,OriginCountry,QuantityKiloTonnes
9276573,Corona Fun,Aframax,2020-11-01,2020-10-31 03:55:31.000,2020-12-04 07:57:47.000,577.0,Mediterranean,2025-02-19,Libya,77.18
9247974,Defiance,Aframax,2020-11-01,2020-10-27 15:09:25.000,2020-12-07 03:08:51.000,588.0,South East Asia,2025-02-19,Indonesia,76.71
9299903,Deyna,Aframax,2020-11-01,2020-10-24 07:04:26.000,2020-12-30 03:59:25.000,623.0,South East Asia,2025-02-19,Indonesia,81.27
9420643,Drepanos,Aframax,2020-11-01,2020-11-03 11:55:04.000,2020-12-16 11:58:45.000,599.0,Mediterranean,2025-02-19,Libya,80.03
9417024,Eagle Kangar,Aframax,2020-11-01,2020-11-07 15:32:43.000,2021-01-02 15:59:12.000,599.0,Gulf of Mexico & Caribs,2025-02-19,United States,78.22
9455789,Gede,Aframax,2020-11-01,2020-11-14 12:27:58.000,2020-12-19 11:57:29.000,578.0,South East Asia,2025-02-19,Nigeria,77.73
9398278,Gunung Geulis,Aframax,2020-11-01,2020-10-23 07:08:21.000,2020-12-11 07:57:38.000,599.0,South East Asia,2025-02-19,Indonesia,78.14
9308455,Hai Yang Shi You 121,Aframax,2020-11-01,2018-12-24 11:45:57.000,2021-02-07 14:52:23.000,616.0,China & Taiwan,2025-02-19,Unknown,86.89
9411185,Ise Princess,Aframax,2020-11-01,2020-09-19 23:57:55.000,2021-01-07 15:59:43.000,584.0,UK Continent & North Sea,2025-02-19,United Kingdom,77.52
9440526,Minerva Elpida,Aframax,2020-11-01,2020-11-30 19:56:23.000,2021-01-10 23:59:44.000,629.0,UK Continent & North Sea,2025-02-19,United Kingdom,82.74
9309423,Minerva Nounou,Aframax,2020-11-01,2020-11-26 07:55:46.000,2021-01-10 11:09:12.000,640.0,Singapore / Malaysia,2025-02-19,Libya,83.23
9783019,Nordindependence,Aframax,2020-11-01,2020-08-26 11:59:52.000,2020-12-11 11:58:55.000,623.0,Baltic,2025-02-19,Russia,85.99
9173642,Ocean Lila,Aframax,2020-11-01,2020-10-31 19:01:07.000,2020-12-10 03:32:00.000,585.0,South East Asia,2025-02-19,Indonesia,76.32
9167203,Prem Pride,Aframax,2020-11-01,2020-02-26 00:00:00.000,2021-02-10 00:00:00.000,611.0,India & Pakistan,2025-02-19,Unknown,86.19
9760500,Solomon Sea,Aframax,2020-11-01,2020-11-02 11:45:06.000,2020-12-03 19:58:02.000,593.0,Arabian Gulf & Rea Sea,2025-02-19,South Sudan,84.49
9254915,Viola,Aframax,2020-11-01,2020-11-03 07:56:43.000,2020-12-21 19:31:37.000,593.0,Singapore / Malaysia,2025-02-19,United Arab Emirates,77.57
9108647,Cavalier,MR2,2020-11-01,2020-11-17 02:49:23.000,2021-01-17 11:58:13.000,313.0,China & Taiwan,2025-02-19,Iran,43.18
9322449,Fei Chi,MR2,2020-11-01,2020-11-24 05:48:04.000,2021-01-01 03:55:48.000,276.0,China & Taiwan,2025-02-19,Unknown,38.93
9447768,Maersk Malaga,MR2,2020-11-01,2020-10-28 08:59:10.000,2020-12-05 07:59:56.000,339.0,China & Taiwan,2025-02-19,Unknown,47.82
9689158,PIS Precious,MR2,2020-11-01,2020-11-12 23:25:55.000,2020-12-26 03:58:11.000,330.0,China & Taiwan,2025-02-19,Unknown,46.55
9275995,Star Light,MR2,2020-11-01,2020-11-15 12:02:59.000,2021-01-02 11:53:26.000,315.0,China & Taiwan,2025-02-19,Unknown,44.43
9322451,Yue Chi,MR2,2020-11-01,2020-11-26 07:49:05.000,2021-01-10 11:57:57.000,276.0,China & Taiwan,2025-02-19,Unknown,38.93
9868118,Bei Hai Feng Huang,Panamax,2020-11-01,2020-10-29 03:55:27.000,2020-12-19 03:42:13.000,379.0,China & Taiwan,2025-02-19,Unknown,53.46
9198783,Boray,Panamax,2020-11-01,2020-08-19 03:55:59.000,2022-11-15 18:21:33.000,438.0,Black Sea & Sea Of Marmara,2025-02-19,Unknown,61.78
9589944,Nave Cetus,Panamax,2020-11-01,2020-11-13 14:27:41.254,2020-12-25 03:54:42.000,435.0,China & Taiwan,2025-02-19,Angola,60.47
9577094,Pathfinder,Panamax,2020-11-01,2020-09-16 06:19:17.000,2020-12-01 03:49:58.000,435.0,China & Taiwan,2025-02-19,Unknown,61.36
9577068,Torm Evolve,Panamax,2020-11-01,2020-11-22 11:43:17.000,2021-01-03 03:58:23.000,435.0,China & Taiwan,2025-02-19,Unknown,61.36
9271573,Adebomi,Suezmax,2020-11-01,2020-11-26 23:55:00.000,2021-01-15 07:55:32.000,944.0,Singapore / Malaysia,2025-02-19,Unknown,133.16
9233765,Aulis,Suezmax,2020-11-01,2020-03-31 15:08:50.000,2021-03-17 19:08:43.000,1003.0,West Africa,2025-02-19,Nigeria,134.52
9429297,Nicolaos,Suezmax,2020-11-01,2020-10-28 15:42:43.000,2020-12-01 07:23:09.000,1033.0,China & Taiwan,2025-02-19,Brazil,145.89
9229374,Odune,Suezmax,2020-11-01,2019-04-06 23:30:44.000,2021-04-24 19:07:36.000,1030.0,Black Sea & Sea Of Marmara,2025-02-19,Aruba,143.90
9286229,Rieveria I,Suezmax,2020-11-01,2020-09-04 19:53:05.000,2022-02-25 20:05:36.000,997.0,Black Sea & Sea Of Marmara,2025-02-19,Venezuela,144.46
9249075,Riti,Suezmax,2020-11-01,2020-07-10 17:04:54.000,2021-09-20 00:00:00.000,1045.0,Black Sea & Sea Of Marmara,2025-02-19,Russia,144.24
9593426,Seaways San Saba,Suezmax,2020-11-01,2020-11-26 07:56:57.000,2021-01-15 19:58:18.000,997.0,Mediterranean,2025-02-19,Libya,129.21
9180114,Sonangol Girassol,Suezmax,2020-11-01,2020-11-27 07:56:04.000,2021-10-14 12:30:00.000,997.0,Singapore / Malaysia,2025-02-19,Unknown,140.63
9398072,Achilleas,VLCC,2020-11-01,2020-11-17 15:58:06.000,2020-12-31 11:59:01.000,1922.0,Arabian Gulf & Rea Sea,2025-02-19,Iraq,270.40
9602631,Azure Nova,VLCC,2020-11-01,2020-11-13 03:54:04.000,2020-12-14 11:58:48.000,2064.0,Singapore / Malaysia,2025-02-19,Libya,275.10
9230880,Bella 1,VLCC,2020-11-01,2020-11-19 23:57:57.000,2020-12-27 10:25:57.000,2055.0,Singapore / Malaysia,2025-02-19,United Arab Emirates,270.85
9292163,Bertha,VLCC,2020-11-01,2020-11-01 11:59:37.000,2020-12-12 15:55:50.000,1971.0,UK Continent & North Sea,2025-02-19,United Kingdom,259.26
9534846,Blue Nova,VLCC,2020-11-01,2020-09-07 07:57:08.000,2021-02-19 15:57:49.000,1917.0,Singapore / Malaysia,2025-02-19,United States,246.74
9410234,Carina I,VLCC,2020-11-01,2020-11-10 03:59:09.000,2021-01-10 06:21:51.500,2054.0,Singapore / Malaysia,2025-02-19,United States,264.37
9235737,Coba,VLCC,2020-11-01,2020-10-19 23:58:45.000,2020-12-12 23:56:50.000,2061.0,Singapore / Malaysia,2025-02-19,Iraq,289.95
9315070,DHT Bauhinia,VLCC,2020-11-01,2020-09-13 07:55:30.000,2021-01-25 11:52:37.500,1942.0,Singapore / Malaysia,2025-02-19,Russia,246.57
9722895,DHT Lion,VLCC,2020-11-01,2020-10-11 15:58:24.000,2021-01-06 06:00:14.000,1935.0,West Coast South - Central America,2025-02-19,Ecuador,270.91
9590876,DHT Sundarbans,VLCC,2020-11-01,2020-11-08 07:34:17.000,2020-12-12 07:58:11.000,2028.0,China & Taiwan,2025-02-19,Brazil,295.32
9218478,Diamond II,VLCC,2020-11-01,2020-05-28 02:23:14.587,2020-12-16 11:59:12.000,1916.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,264.35
9102265,EM Vitality,VLCC,2020-11-01,2019-10-15 19:28:58.000,2021-06-25 23:53:57.000,1938.0,Singapore / Malaysia,2025-02-19,Unknown,273.37
9166675,FT Island,VLCC,2020-11-01,2020-02-23 14:23:13.000,2021-05-05 19:57:34.000,2008.0,Singapore / Malaysia,2025-02-19,Iran,277.04
9357391,Helm,VLCC,2020-11-01,2019-10-27 07:22:28.000,2021-02-14 14:40:51.000,2048.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,282.56
9411965,Kallista,VLCC,2020-11-01,2020-11-05 17:41:29.000,2020-12-26 19:55:46.000,2048.0,Singapore / Malaysia,2025-02-19,Unknown,288.88
9254082,Kohana,VLCC,2020-11-01,2020-10-21 23:58:33.000,2020-12-18 19:16:35.000,2056.0,Singapore / Malaysia,2025-02-19,Angola,285.82
9828780,Landbridge Wisdom,VLCC,2020-11-01,2020-11-07 11:09:16.000,2021-01-01 19:57:56.000,1987.0,Singapore / Malaysia,2025-02-19,Norway,280.28
9182306,Longevo,VLCC,2020-11-01,2020-11-02 19:25:51.000,2020-12-14 03:06:08.000,1927.0,Arabian Gulf & Rea Sea,2025-02-19,Iraq,271.10
9153525,Lydya N,VLCC,2020-11-01,2020-11-04 07:57:13.000,2021-05-12 09:02:44.000,1936.0,Arabian Gulf & Rea Sea,2025-02-19,Unknown,273.09
9290086,Maceo,VLCC,2020-11-01,2020-11-08 07:17:13.000,2020-12-23 07:56:52.000,2060.0,China & Taiwan,2025-02-19,Iran,284.21
9603207,New Harmony,VLCC,2020-11-01,2020-10-19 23:57:34.000,2021-01-30 07:57:55.000,2067.0,Singapore / Malaysia,2025-02-19,Libya,275.50
9799159,New Honor,VLCC,2020-11-01,2020-10-20 07:55:36.000,2020-12-08 03:57:44.000,2007.0,China & Taiwan,2025-02-19,Colombia,301.23
9284960,Ocean Lily,VLCC,2020-11-01,2020-10-16 15:54:56.000,2020-12-29 14:46:35.000,1930.0,Singapore / Malaysia,2025-02-19,Iraq,279.71
9424211,Olympic Luck,VLCC,2020-11-01,2020-10-12 07:36:55.000,2020-12-20 15:55:34.000,2059.0,China & Taiwan,2025-02-19,United States,268.86
9294563,PIS Pioneer,VLCC,2020-11-01,2019-11-18 13:37:00.000,2021-05-26 07:50:55.000,1958.0,Singapore / Malaysia,2025-02-19,Qatar,274.81
9312494,Pacific Loyalty,VLCC,2020-11-01,2020-11-08 03:08:16.000,2020-12-08 03:47:23.000,1983.0,China & Taiwan,2025-02-19,United States,248.96
9102239,Penny H,VLCC,2020-11-01,2019-04-28 12:45:35.000,2021-05-16 12:46:03.000,1938.0,Singapore / Malaysia,2025-02-19,Unknown,273.37
9322267,Sahara,VLCC,2020-11-01,2020-10-24 11:56:58.000,2020-12-03 23:58:24.000,1977.0,Singapore / Malaysia,2025-02-19,Malaysia,255.20
9575101,Sea Splendor,VLCC,2020-11-01,2020-11-11 15:21:22.000,2021-01-27 07:35:54.500,1917.0,Singapore / Malaysia,2025-02-19,Iraq,268.30
9590008,Soldier,VLCC,2020-11-01,2020-10-21 03:42:09.000,2020-12-19 06:13:57.000,2070.0,Singapore / Malaysia,2025-02-19,Venezuela,299.92
9183348,Spirit,VLCC,2020-11-01,2020-05-23 21:53:54.000,2021-09-03 06:03:27.000,1880.0,Singapore / Malaysia,2025-02-19,Unknown,265.19
9321299,Tenki,VLCC,2020-11-01,2020-11-02 23:59:38.000,2020-12-09 07:57:47.000,2026.0,Singapore / Malaysia,2025-02-19,Libya,263.48
9206035,Tulja Kalyani,VLCC,2020-11-01,2020-11-21 15:52:33.000,2021-02-28 11:45:58.000,1936.0,Singapore / Malaysia,2025-02-19,Unknown,273.09
9203265,Voras,VLCC,2020-11-01,2020-11-03 07:56:38.000,2020-12-10 19:50:02.000,1930.0,Singapore / Malaysia,2025-02-19,United Arab Emirates,252.45
9437672,Afrapearl II,Aframax,2020-12-01,2020-11-26 19:04:07.000,2021-01-01 05:32:41.000,646.0,China & Taiwan,2025-02-19,Russia,87.40
9610808,Anatoly Kolodkin,Aframax,2020-12-01,2020-12-06 19:09:37.000,2021-01-10 03:24:16.000,659.0,China & Taiwan,2025-02-19,Russia,89.16
9818058,Aspen,Aframax,2020-12-01,2020-12-28 03:57:50.000,2021-01-12 03:56:34.000,627.0,Baltic,2025-02-19,United Kingdom,84.29
9232876,Brava Lake,Aframax,2020-12-01,2020-11-20 07:42:04.000,2021-01-12 15:48:35.000,591.0,Mediterranean,2025-02-19,Libya,76.95
9417024,Eagle Kangar,Aframax,2020-12-01,2020-11-07 15:32:43.000,2021-01-02 15:59:12.000,599.0,Gulf of Mexico & Caribs,2025-02-19,United States,78.22
9308455,Hai Yang Shi You 121,Aframax,2020-12-01,2018-12-24 11:45:57.000,2021-02-07 14:52:23.000,616.0,China & Taiwan,2025-02-19,Unknown,86.89
9411185,Ise Princess,Aframax,2020-12-01,2020-09-19 23:57:55.000,2021-01-07 15:59:43.000,584.0,UK Continent & North Sea,2025-02-19,United Kingdom,77.52
9440526,Minerva Elpida,Aframax,2020-12-01,2020-11-30 19:56:23.000,2021-01-10 23:59:44.000,629.0,UK Continent & North Sea,2025-02-19,United Kingdom,82.74
9309423,Minerva Nounou,Aframax,2020-12-01,2020-11-26 07:55:46.000,2021-01-10 11:09:12.000,640.0,Singapore / Malaysia,2025-02-19,Libya,83.23
9167203,Prem Pride,Aframax,2020-12-01,2020-02-26 00:00:00.000,2021-02-10 00:00:00.000,611.0,India & Pakistan,2025-02-19,Unknown,86.19
9358412,Torm Mathilde,Aframax,2020-12-01,2020-12-31 04:53:25.600,2021-02-05 03:54:28.000,611.0,China & Taiwan,2025-02-19,Russia,82.66
9297345,Ursus Maritimus,Aframax,2020-12-01,2020-12-15 15:57:48.000,2021-02-07 11:58:39.000,634.0,UK Continent & North Sea,2025-02-19,Russia,85.62
9108647,Cavalier,MR2,2020-12-01,2020-11-17 02:49:23.000,2021-01-17 11:58:13.000,313.0,China & Taiwan,2025-02-19,Iran,43.18
9322449,Fei Chi,MR2,2020-12-01,2020-11-24 05:48:04.000,2021-01-01 03:55:48.000,276.0,China & Taiwan,2025-02-19,Unknown,38.93
9447732,Maersk Magellan,MR2,2020-12-01,2020-12-21 11:57:53.000,2021-01-24 07:58:25.000,339.0,China & Taiwan,2025-02-19,Thailand,43.88
9275995,Star Light,MR2,2020-12-01,2020-11-15 12:02:59.000,2021-01-02 11:53:26.000,315.0,China & Taiwan,2025-02-19,Unknown,44.43
9322451,Yue Chi,MR2,2020-12-01,2020-11-26 07:49:05.000,2021-01-10 11:57:57.000,276.0,China & Taiwan,2025-02-19,Unknown,38.93
9198783,Boray,Panamax,2020-12-01,2020-08-19 03:55:59.000,2022-11-15 18:21:33.000,438.0,Black Sea & Sea Of Marmara,2025-02-19,Unknown,61.78
9776236,Tian He Zuo,Panamax,2020-12-01,2020-12-13 01:13:54.000,2021-01-26 15:55:00.000,379.0,China & Taiwan,2025-02-19,China,53.61
9577068,Torm Evolve,Panamax,2020-12-01,2020-11-22 11:43:17.000,2021-01-03 03:58:23.000,435.0,China & Taiwan,2025-02-19,Unknown,61.36
9297448,Xin Tong Zhou,Panamax,2020-12-01,2020-12-23 14:52:21.000,2021-01-24 11:55:06.000,415.0,China & Taiwan,2025-02-19,China,58.70
9271573,Adebomi,Suezmax,2020-12-01,2020-11-26 23:55:00.000,2021-01-15 07:55:32.000,944.0,Singapore / Malaysia,2025-02-19,Unknown,133.16
9233765,Aulis,Suezmax,2020-12-01,2020-03-31 15:08:50.000,2021-03-17 19:08:43.000,1003.0,West Africa,2025-02-19,Nigeria,134.52
9229374,Odune,Suezmax,2020-12-01,2019-04-06 23:30:44.000,2021-04-24 19:07:36.000,1030.0,Black Sea & Sea Of Marmara,2025-02-19,Aruba,143.90
9271353,Olympic Future,Suezmax,2020-12-01,2020-12-02 02:57:52.000,2021-01-08 13:56:05.000,972.0,Gulf of Mexico & Caribs,2025-02-19,Chad,143.59
9286229,Rieveria I,Suezmax,2020-12-01,2020-09-04 19:53:05.000,2022-02-25 20:05:36.000,997.0,Black Sea & Sea Of Marmara,2025-02-19,Venezuela,144.46
9249075,Riti,Suezmax,2020-12-01,2020-07-10 17:04:54.000,2021-09-20 00:00:00.000,1045.0,Black Sea & Sea Of Marmara,2025-02-19,Russia,144.24
9594755,Seaways Sabine,Suezmax,2020-12-01,2020-12-14 03:55:21.000,2021-01-27 03:57:38.000,993.0,China & Taiwan,2025-02-19,Angola,130.34
9593426,Seaways San Saba,Suezmax,2020-12-01,2020-11-26 07:56:57.000,2021-01-15 19:58:18.000,997.0,Mediterranean,2025-02-19,Libya,129.21
9180114,Sonangol Girassol,Suezmax,2020-12-01,2020-11-27 07:56:04.000,2021-10-14 12:30:00.000,997.0,Singapore / Malaysia,2025-02-19,Unknown,140.63
9274446,Sorion,Suezmax,2020-12-01,2020-12-13 16:23:47.500,2021-01-15 07:56:09.000,997.0,China & Taiwan,2025-02-19,Brazil,137.19
9321304,Alma,VLCC,2020-12-01,2020-12-03 15:57:18.000,2021-01-04 11:55:47.000,2026.0,UK Continent & North Sea,2025-02-19,United Kingdom,266.50
9419474,Apolytares,VLCC,2020-12-01,2020-12-13 11:59:36.000,2021-03-12 03:55:54.000,2043.0,China & Taiwan,2025-02-19,Oman,273.92
9102241,Artemis III,VLCC,2020-12-01,2020-12-03 15:08:36.000,2021-01-09 04:45:09.000,1938.0,China & Taiwan,2025-02-19,Unknown,273.37
9602631,Azure Nova,VLCC,2020-12-01,2020-12-14 23:58:48.000,2021-02-18 07:57:36.000,2064.0,Singapore / Malaysia,2025-02-19,Libya,275.10
9534846,Blue Nova,VLCC,2020-12-01,2020-09-07 07:57:08.000,2021-02-19 15:57:49.000,1917.0,Singapore / Malaysia,2025-02-19,United States,246.74
9410234,Carina I,VLCC,2020-12-01,2020-11-10 03:59:09.000,2021-01-10 06:21:51.500,2054.0,Singapore / Malaysia,2025-02-19,United States,264.37
9315070,DHT Bauhinia,VLCC,2020-12-01,2020-09-13 07:55:30.000,2021-01-25 11:52:37.500,1942.0,Singapore / Malaysia,2025-02-19,Russia,246.57
9722895,DHT Lion,VLCC,2020-12-01,2020-10-11 15:58:24.000,2021-01-06 06:00:14.000,1935.0,West Coast South - Central America,2025-02-19,Ecuador,270.91
9218478,Diamond II,VLCC,2020-12-01,2020-12-16 21:11:07.600,2021-01-19 08:42:53.400,1916.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,264.35
9102265,EM Vitality,VLCC,2020-12-01,2019-10-15 19:28:58.000,2021-06-25 23:53:57.000,1938.0,Singapore / Malaysia,2025-02-19,Unknown,273.37
9166675,FT Island,VLCC,2020-12-01,2020-02-23 14:23:13.000,2021-05-05 19:57:34.000,2008.0,Singapore / Malaysia,2025-02-19,Iran,277.04
9357391,Helm,VLCC,2020-12-01,2019-10-27 07:22:28.000,2021-02-14 14:40:51.000,2048.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,282.56
9171448,Impalas,VLCC,2020-12-01,2020-12-30 09:22:42.000,2021-03-14 11:48:16.000,1930.0,China & Taiwan,2025-02-19,Iran,266.28
9828780,Landbridge Wisdom,VLCC,2020-12-01,2020-11-07 11:09:16.000,2021-01-01 19:57:56.000,1987.0,Singapore / Malaysia,2025-02-19,Norway,280.28
9182306,Longevo,VLCC,2020-12-01,2020-12-15 13:51:59.000,2021-02-11 15:37:48.000,1927.0,Arabian Gulf & Rea Sea,2025-02-19,Iraq,271.10
9153525,Lydya N,VLCC,2020-12-01,2020-11-04 07:57:13.000,2021-05-12 09:02:44.000,1936.0,Arabian Gulf & Rea Sea,2025-02-19,Unknown,273.09
9395290,Mercury Hope,VLCC,2020-12-01,2020-12-17 07:59:08.000,2021-01-21 11:46:34.000,1918.0,China & Taiwan,2025-02-19,United Arab Emirates,252.80
9180152,Ness,VLCC,2020-12-01,2020-12-02 17:07:37.000,2021-01-08 13:15:22.000,1977.0,China & Taiwan,2025-02-19,Unknown,278.87
9603207,New Harmony,VLCC,2020-12-01,2020-10-19 23:57:34.000,2021-01-30 07:57:55.000,2067.0,Singapore / Malaysia,2025-02-19,Libya,275.50
9535785,New Spring,VLCC,2020-12-01,2020-12-31 15:53:11.000,2021-02-06 11:53:22.000,1913.0,Singapore / Malaysia,2025-02-19,Algeria,243.16
9294563,PIS Pioneer,VLCC,2020-12-01,2019-11-18 13:37:00.000,2021-05-26 07:50:55.000,1958.0,Singapore / Malaysia,2025-02-19,Qatar,274.81
9102239,Penny H,VLCC,2020-12-01,2019-04-28 12:45:35.000,2021-05-16 12:46:03.000,1938.0,Singapore / Malaysia,2025-02-19,Unknown,273.37
9358280,Plata Carrier,VLCC,2020-12-01,2020-12-21 07:57:53.000,2021-01-26 03:59:38.000,1983.0,China & Taiwan,2025-02-19,Saudi Arabia,270.88
9410997,Plata East,VLCC,2020-12-01,2020-12-10 07:59:49.000,2021-01-10 03:56:44.000,1917.0,China & Taiwan,2025-02-19,Qatar,259.82
9575101,Sea Splendor,VLCC,2020-12-01,2020-11-11 15:21:22.000,2021-01-27 07:35:54.500,1917.0,Singapore / Malaysia,2025-02-19,Iraq,268.30
9183348,Spirit,VLCC,2020-12-01,2020-05-23 21:53:54.000,2021-09-03 06:03:27.000,1880.0,Singapore / Malaysia,2025-02-19,Unknown,265.19
9243150,Success Fortune XL,VLCC,2020-12-01,2020-12-23 11:55:53.000,2021-02-06 06:44:05.000,1927.0,South East Asia,2025-02-19,Nigeria,262.44
9206035,Tulja Kalyani,VLCC,2020-12-01,2020-11-21 15:52:33.000,2021-02-28 11:45:58.000,1936.0,Singapore / Malaysia,2025-02-19,Unknown,273.09
9389784,Xin Han Yang,VLCC,2020-12-01,2020-12-12 19:31:34.000,2021-01-18 07:58:43.000,1918.0,China & Taiwan,2025-02-19,United Arab Emirates,250.43
9379698,Yinghao Spirit,VLCC,2020-12-01,2020-12-14 00:42:31.000,2021-01-13 07:46:55.000,1913.0,China & Taiwan,2025-02-19,United Kingdom,251.63
9696761,Estrella,Aframax,2021-01-01,2021-01-27 19:58:59.000,2021-03-29 11:58:18.000,592.0,UK Continent & North Sea,2025-02-19,United Kingdom,77.87
9308455,Hai Yang Shi You 121,Aframax,2021-01-01,2018-12-24 11:45:57.000,2021-02-07 14:52:23.000,616.0,China & Taiwan,2025-02-19,Unknown,86.89
9521435,Nordrose,Aframax,2021-01-01,2021-01-15 07:57:00.000,2021-02-17 19:54:50.000,583.0,Mediterranean,2025-02-19,Libya,76.30
9167203,Prem Pride,Aframax,2021-01-01,2020-02-26 00:00:00.000,2021-02-10 00:00:00.000,611.0,India & Pakistan,2025-02-19,Unknown,86.19
9171838,Singapura,Aframax,2021-01-01,2021-01-25 20:19:31.000,2021-09-07 23:58:08.000,632.0,Singapore / Malaysia,2025-02-19,Unknown,89.15
9358412,Torm Mathilde,Aframax,2021-01-01,2020-12-31 04:53:25.600,2021-02-05 03:54:28.000,611.0,China & Taiwan,2025-02-19,Russia,82.66
9297345,Ursus Maritimus,Aframax,2021-01-01,2020-12-15 15:57:48.000,2021-02-07 11:58:39.000,634.0,UK Continent & North Sea,2025-02-19,Russia,85.62
8117158,Sele,MR1,2021-01-01,2021-01-25 10:34:58.000,2022-11-17 02:42:14.000,196.0,South East Asia,2025-02-19,Unknown,27.65
9198783,Boray,Panamax,2021-01-01,2020-08-19 03:55:59.000,2022-11-15 18:21:33.000,438.0,Black Sea & Sea Of Marmara,2025-02-19,Unknown,61.78
9589944,Nave Cetus,Panamax,2021-01-01,2021-01-01 11:45:17.000,2021-02-03 02:30:10.000,435.0,China & Taiwan,2025-02-19,Russia,58.85
9233765,Aulis,Suezmax,2021-01-01,2020-03-31 15:08:50.000,2021-03-17 19:08:43.000,1003.0,West Africa,2025-02-19,Nigeria,134.52
9229374,Odune,Suezmax,2021-01-01,2019-04-06 23:30:44.000,2021-04-24 19:07:36.000,1030.0,Black Sea & Sea Of Marmara,2025-02-19,Aruba,143.90
9286229,Rieveria I,Suezmax,2021-01-01,2020-09-04 19:53:05.000,2022-02-25 20:05:36.000,997.0,Black Sea & Sea Of Marmara,2025-02-19,Venezuela,144.46
9249075,Riti,Suezmax,2021-01-01,2020-07-10 17:04:54.000,2021-09-20 00:00:00.000,1045.0,Black Sea & Sea Of Marmara,2025-02-19,Russia,144.24
9593438,Seaways Rio Grande,Suezmax,2021-01-01,2021-01-17 03:57:44.000,2021-02-21 11:58:01.000,997.0,Singapore / Malaysia,2025-02-19,Gabon,138.89
9180114,Sonangol Girassol,Suezmax,2021-01-01,2020-11-27 07:56:04.000,2021-10-14 12:30:00.000,997.0,Singapore / Malaysia,2025-02-19,Unknown,140.63
9247429,Zeno I,Suezmax,2021-01-01,2021-01-26 23:51:48.000,2021-11-03 17:41:43.000,952.0,West Africa,2025-02-19,Libya,122.32
9419474,Apolytares,VLCC,2021-01-01,2020-12-13 11:59:36.000,2021-03-12 03:55:54.000,2043.0,China & Taiwan,2025-02-19,Oman,273.92
9602631,Azure Nova,VLCC,2021-01-01,2020-12-14 23:58:48.000,2021-02-18 07:57:36.000,2064.0,Singapore / Malaysia,2025-02-19,Libya,275.10
9534846,Blue Nova,VLCC,2021-01-01,2020-09-07 07:57:08.000,2021-02-19 15:57:49.000,1917.0,Singapore / Malaysia,2025-02-19,United States,246.74
9804277,Coswish Lake,VLCC,2021-01-01,2021-01-23 03:59:32.000,2021-02-25 03:54:25.000,2057.0,China & Taiwan,2025-02-19,Saudi Arabia,279.41
9102265,EM Vitality,VLCC,2021-01-01,2019-10-15 19:28:58.000,2021-06-25 23:53:57.000,1938.0,Singapore / Malaysia,2025-02-19,Unknown,273.37
9575943,Evgenia I,VLCC,2021-01-01,2021-01-19 07:33:18.000,2021-11-03 23:55:22.000,1915.0,Arabian Gulf & Rea Sea,2025-02-19,Nigeria,243.83
9406178,FPMC C Melody,VLCC,2021-01-01,2021-01-02 07:48:10.000,2021-02-01 07:44:23.000,1918.0,China & Taiwan,2025-02-19,United Arab Emirates,250.43
9166675,FT Island,VLCC,2021-01-01,2020-02-23 14:23:13.000,2021-05-05 19:57:34.000,2008.0,Singapore / Malaysia,2025-02-19,Iran,277.04
9362061,Hawk,VLCC,2021-01-01,2021-01-26 15:59:25.000,2021-05-06 15:30:28.000,2048.0,Singapore / Malaysia,2025-02-19,Venezuela,296.73
9357391,Helm,VLCC,2021-01-01,2019-10-27 07:22:28.000,2021-02-14 14:40:51.000,2048.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,282.56
9171448,Impalas,VLCC,2021-01-01,2020-12-30 09:22:42.000,2021-03-14 11:48:16.000,1930.0,China & Taiwan,2025-02-19,Iran,266.28
9245794,Lattafa,VLCC,2021-01-01,2021-01-12 07:57:32.000,2021-02-16 07:48:40.000,1925.0,China & Taiwan,2025-02-19,Saudi Arabia,255.82
9182306,Longevo,VLCC,2021-01-01,2020-12-15 13:51:59.000,2021-02-11 15:37:48.000,1927.0,Arabian Gulf & Rea Sea,2025-02-19,Iraq,271.10
9153525,Lydya N,VLCC,2021-01-01,2020-11-04 07:57:13.000,2021-05-12 09:02:44.000,1936.0,Arabian Gulf & Rea Sea,2025-02-19,Unknown,273.09
9180152,Ness,VLCC,2021-01-01,2021-01-11 16:07:56.000,2021-02-15 09:16:25.000,1977.0,China & Taiwan,2025-02-19,Unknown,278.87
9251597,New Dynasty,VLCC,2021-01-01,2021-01-15 07:53:00.000,2021-02-15 03:52:46.000,1936.0,Singapore / Malaysia,2025-02-19,Unknown,273.09
